
272,0,10,0,0,1371,0,0,0,0,1,69,0,"spammer"
541,538,517,172,1,2530,0,0,1,0,1,56,7,"spammer"
375,729,1240,131,0,7030,1,0,1,2,1,97,2,"spammer"
559,356,528,282,0,16185,1,0,1,2,1,105,4,"spammer"
103,89,79,0,0,12223,0,0,1,0,1,36,0,"spammer"
1685,625,1993,168,27,12994,1,0,0,2,1,29,3,"spammer"
0,0,0,0,0,4,0,0,0,1,1,16,0,"spammer"
363,39,31,0,0,486,6,0,0,1,1,28,0,"spammer"
0,0,0,0,0,4,0,0,0,1,1,15,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,11,0,"spammer"
0,0,0,0,0,3,0,0,0,1,1,13,1,"spammer"
743,581,533,9076,2,24908,0,0,1,1,1,64,2,"spammer"
87,3608,3967,0,17,7353,0,0,0,0,1,60,0,"spammer"
1211,2728,2153,296,41,51877,0,0,1,0,1,48,4,"spammer"
825,0,9,0,0,442,0,0,0,0,1,60,3,"spammer"
178,29,90,6,1,221,0,0,0,0,1,33,0,"spammer"
0,0,0,0,0,3,0,0,0,1,1,12,3,"spammer"
491,0,6,0,0,18,0,0,0,0,1,59,3,"spammer"
1187,51,149,98,0,722,1,0,1,2,1,85,1,"spammer"
54,848,1181,0,0,27656,0,0,0,0,1,72,0,"spammer"
96,76,13,0,0,1642,0,0,0,3,1,73,0,"spammer"
1618,1,71,0,0,216,0,0,0,0,1,35,4,"spammer"
706,786,692,437,0,16960,0,0,1,1,1,92,0,"spammer"
572,41,1019,58,0,1662,0,0,3,0,1,87,0,"spammer"
356,660,1803,812,0,3153,1,0,1,2,1,109,4,"spammer"
302,603,699,566,2,7915,0,0,1,1,1,108,6,"spammer"
300,279,223,299,0,3334,1,0,1,2,1,95,2,"spammer"
84,1765,576,4637,3,3465,0,0,0,0,1,101,8,"spammer"
446,2536,1087,55,3,28607,0,0,1,1,1,90,0,"spammer"
175,2046,1971,122,0,11243,0,0,1,1,1,93,1,"spammer"
950,0,0,0,0,25,0,0,0,0,1,50,1,"spammer"
0,0,0,0,0,3,0,0,0,1,1,13,0,"spammer"
682,376,381,1924,1,2619,0,0,1,0,1,55,6,"spammer"
68,0,1,0,0,1048,0,0,0,0,1,44,4,"spammer"
0,1,17,0,0,31,287,0,3,1,1,102,0,"spammer"
344,0,40,0,0,3,0,0,0,0,1,80,0,"spammer"
778,1,5,0,0,27,0,0,0,0,1,52,0,"spammer"
986,6426,5419,2561,21,31100,0,0,1,0,1,55,6,"spammer"
180,510,316,539,2,2778,0,0,1,0,1,81,11,"spammer"
1157,0,55,0,0,39,0,0,0,0,1,64,0,"spammer"
212,3,2,0,0,607,0,0,0,0,1,53,0,"spammer"
250,336,269,209,0,2336,0,0,1,0,1,55,6,"spammer"
1058,4827,1310,0,140,96693,0,0,0,0,1,114,0,"spammer"
482,2299,2172,237,1,29645,0,0,1,1,1,73,2,"spammer"
749,936,414,5679,10,24174,1,0,1,2,1,104,1,"spammer"
586,10947,10586,2469,2,2089,0,0,0,0,1,101,8,"spammer"
656,150,125,202,0,1602,0,0,1,0,1,58,0,"spammer"
63,42,1332,65,0,1853,0,0,2,0,1,82,0,"spammer"
0,0,0,0,0,5,0,0,0,1,1,15,2,"spammer"
0,1,15,0,0,29,0,0,2,0,1,64,0,"spammer"
1154,6,3,0,0,32,0,0,0,0,1,44,4,"spammer"
970,324,301,159,1,21155,0,0,1,0,2,57,3,"spammer"
0,0,0,0,0,2,0,0,0,0,2,41,0,"spammer"
568,1,10,0,0,9,0,0,0,0,1,28,0,"spammer"
164,123,193,191,1,1052,1,0,2,1,1,113,0,"spammer"
703,1,61,0,0,72,0,0,1,0,1,33,0,"spammer"
1055,1,2,0,0,19,0,0,0,0,1,61,0,"spammer"
951,16082,31,1,103,500319,0,0,6,0,1,64,0,"spammer"
840,0,0,0,0,17,0,0,0,0,1,71,0,"spammer"
323,0,0,0,0,17,0,0,0,0,1,31,1,"spammer"
121,35,38,0,0,2794,143,0,0,1,1,102,3,"spammer"
110,199,322,0,0,247,0,0,0,0,1,35,0,"spammer"
22,0,11,0,0,54,0,0,0,0,1,43,1,"spammer"
59,0,1,0,0,4,48207,0,0,1,1,106,0,"spammer"
264,1132,79,50,1,25732,0,0,1,1,1,91,1,"spammer"
777,124,280,237,2,20548,0,0,1,0,1,55,6,"spammer"
778,2,15,0,0,19,0,0,0,0,1,34,3,"spammer"
668,0,0,0,0,39,0,0,0,0,1,17,0,"spammer"
1329,722,1996,47,2,37787,0,0,1,0,1,55,6,"spammer"
839,744,342,2366,1,17910,0,0,1,0,1,55,6,"spammer"
758,1310,224,5,1,35083,0,0,1,1,1,95,3,"spammer"
343,1861,1778,117,2,15754,0,0,1,1,1,70,4,"spammer"
1058,9,30,2,0,139,0,0,1,0,1,37,0,"spammer"
1731,8,19,0,0,77,0,0,0,0,1,33,0,"spammer"
616,57,93,1,0,5882,0,0,0,0,1,71,0,"spammer"
146,2,6,0,0,668,0,0,0,0,1,48,4,"spammer"
77,35,48,0,0,87,1,0,0,1,1,40,0,"spammer"
304,32,0,0,0,10717,0,0,0,0,1,57,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,8,0,"spammer"
0,0,0,0,0,5,0,0,0,1,1,14,0,"spammer"
464,44,583,0,0,1311,0,0,0,0,2,89,2,"spammer"
1076,1156,757,119,2,16132,0,0,1,0,1,55,6,"spammer"
171,2484,1645,66,5,19313,0,0,1,0,1,71,4,"spammer"
664,3277,2683,0,25,3595,0,0,0,0,1,45,0,"spammer"
247,9012,7903,90,10,5468,0,0,0,0,1,81,12,"spammer"
80,1,288,0,0,74,0,0,0,0,1,46,0,"spammer"
320,135,356,84,0,2339,1,0,1,2,1,99,0,"spammer"
189,181,208,0,0,781,0,0,0,0,1,30,3,"spammer"
979,1180,888,229,14,36030,0,0,1,0,1,55,6,"spammer"
394,1029,859,9695,1,17867,0,0,1,0,1,55,6,"spammer"
428,1729,1118,45,0,47958,0,0,0,4,1,97,2,"spammer"
6,2,406,8,0,51,1,0,0,1,1,75,0,"spammer"
549,1738,1959,0,8,25326,0,0,4,0,1,107,0,"spammer"
28,100,73,35,0,145,0,0,2,0,1,74,0,"spammer"
39,0,0,0,0,47,0,0,0,0,1,39,3,"spammer"
229,0,7,0,0,29,0,0,0,0,1,50,4,"spammer"
305,245,134,5,0,1274,0,0,0,0,1,37,0,"spammer"
1144,2627,343,205,4,38486,0,0,1,1,1,85,0,"spammer"
812,0,5,1,0,3,0,0,0,0,1,75,0,"spammer"
498,0,57,0,0,83,0,0,1,0,1,36,0,"spammer"
1368,416,515,0,5,1820,0,0,0,0,1,7,0,"spammer"
0,0,0,0,0,1,0,0,0,0,2,28,0,"spammer"
453,429,1206,751,3,6859,0,0,1,0,1,55,6,"spammer"
58,51,890,66,0,1761,0,0,2,0,1,82,0,"spammer"
647,0,6,0,0,11,0,0,0,0,1,32,0,"spammer"
562,309,296,695,0,13520,0,0,1,0,1,60,6,"spammer"
0,0,0,0,0,2,0,0,0,0,2,35,0,"spammer"
369,27,22,0,0,3753,0,0,0,0,1,118,13,"spammer"
1117,2,31,3,0,10,0,0,0,0,1,44,3,"spammer"
712,29,72,0,0,93,0,0,0,0,1,35,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,10,0,"spammer"
1244,1427,1623,28,9,30401,0,0,1,0,1,88,7,"spammer"
1331,36,714,0,0,632,0,0,0,0,1,48,4,"spammer"
338,3640,1926,1186,2,70321,0,0,2,0,1,69,0,"spammer"
601,358,1723,2,0,325,0,0,0,0,1,79,0,"spammer"
391,160,181,257,1,758,0,0,1,3,1,111,8,"spammer"
0,0,42,0,0,2,0,0,0,0,1,18,0,"spammer"
1204,2308,736,30,0,27538,0,0,1,0,1,66,4,"spammer"
334,297,690,5895,5,9849,0,0,1,1,1,83,6,"spammer"
22,0,6,0,0,18,214,0,0,1,1,71,0,"spammer"
190,4,0,5,1,8596,0,0,2,0,1,69,0,"spammer"
116,0,6,0,0,13,0,0,0,0,1,32,3,"spammer"
20,0,4,38,0,61,648,0,3,1,1,112,0,"spammer"
179,156,115,238,0,2802,0,0,1,0,1,85,4,"spammer"
0,0,0,0,0,2,0,0,0,1,1,10,0,"spammer"
0,0,0,0,0,2,0,0,0,0,2,53,3,"spammer"
885,0,9,0,0,31,0,0,0,0,1,41,0,"spammer"
603,873,461,327,1,17491,0,0,1,1,1,75,0,"spammer"
0,0,0,0,0,3,0,0,0,1,1,17,0,"spammer"
518,228,154,1792,0,1032,0,0,0,0,1,59,3,"spammer"
711,59,51,1,0,541,0,0,0,0,1,51,7,"spammer"
507,340,918,398,1,4606,0,0,1,0,1,55,6,"spammer"
1368,401,516,0,7,1955,0,0,0,0,1,13,0,"spammer"
1180,8,10,0,0,39,0,0,0,0,1,40,0,"spammer"
772,8,38,0,0,317,0,0,0,0,1,88,0,"spammer"
253,2,10,0,0,23379,0,0,0,0,1,76,0,"spammer"
586,628,657,63,1,7052,0,0,1,1,1,97,0,"spammer"
920,275,591,55,1,3287,0,0,0,0,1,60,4,"spammer"
84,17,15,0,0,18905,0,0,1,0,1,89,1,"spammer"
351,15,128,0,0,84,0,0,0,0,1,29,2,"spammer"
1126,4671,3507,194,30,97814,0,0,1,0,1,40,4,"spammer"
642,352,162,472,0,4771,0,0,0,0,1,58,2,"spammer"
1711,52,230,1,0,273,0,0,0,0,1,30,0,"spammer"
430,286,260,40,0,1285,1,0,1,2,1,95,3,"spammer"
106,98,85,0,0,12212,0,0,1,0,1,34,0,"spammer"
1041,0,1022,1,0,190,0,0,0,0,1,68,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,11,0,"spammer"
908,7,31,0,0,362,0,0,0,0,1,39,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,15,0,"spammer"
1,258,283,5,0,71,211,0,0,1,1,38,0,"spammer"
23,0,6,0,0,35,229,0,0,1,1,54,0,"spammer"
860,3,0,0,0,23,0,0,0,0,1,55,0,"spammer"
0,0,0,0,0,0,0,0,0,1,1,13,0,"spammer"
78,85,1388,76,0,1190,2191,0,0,1,1,113,4,"spammer"
1703,1809,100,0,71,82110,0,0,2,0,1,62,0,"spammer"
818,126,87,2074,0,2597,0,0,0,0,1,76,4,"spammer"
270,171,153,1720,0,650,0,0,0,0,1,98,5,"spammer"
1975,457,138,27,22,414,0,0,0,0,1,52,0,"spammer"
455,0,20,0,0,20,0,0,0,0,1,33,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,13,0,"spammer"
741,6227,180,731,33,15998,0,0,2,0,2,96,3,"spammer"
0,0,46,0,0,2,0,0,0,0,1,15,1,"spammer"
173,198,336,0,2,56233,0,0,2,0,1,40,1,"spammer"
539,422,2001,1115,0,4296,38,0,0,1,1,52,0,"spammer"
1039,422,423,64,0,11726,0,0,1,0,1,55,6,"spammer"
1370,424,551,0,0,1448,0,0,0,0,1,16,0,"spammer"
35,4190,49,509,0,12637,0,0,0,0,1,48,13,"spammer"
299,574,514,10,0,6840,0,0,1,1,1,103,0,"spammer"
337,608,824,1784,2,9648,0,0,1,1,1,95,0,"spammer"
275,6,71,0,0,407,0,0,0,0,1,27,0,"spammer"
35,140,153,0,0,181,0,0,0,0,1,52,0,"spammer"
21,328,38,2638,0,632,171,0,2,1,1,118,0,"spammer"
107,578,483,101,1,1703,0,0,0,0,1,31,0,"spammer"
1212,2606,342,265,2,102361,0,0,2,0,1,55,0,"spammer"
645,371,1780,0,0,8672,0,0,0,0,1,44,3,"spammer"
318,1,8,0,0,1068,0,0,0,0,1,38,0,"spammer"
1302,2145,506,151,0,272,0,0,0,0,1,70,0,"spammer"
340,1069,1530,314,3,9652,0,0,1,0,1,68,6,"spammer"
0,0,0,0,0,5,0,0,0,1,1,8,0,"spammer"
582,1,2,0,0,158,0,0,0,0,1,53,0,"spammer"
0,0,0,0,0,1,0,0,0,1,1,12,0,"spammer"
1503,1193,1485,161,14,6611,0,0,1,0,1,53,0,"spammer"
141,565,261,3594,21,6517,0,0,1,0,1,109,6,"spammer"
358,399,210,22,1,10501,0,0,1,0,1,55,6,"spammer"
397,345,195,451,0,36390,0,0,1,0,1,61,7,"spammer"
1401,13,2,0,0,36,0,0,0,0,1,62,1,"spammer"
52,243,346,0,0,15454,0,0,0,0,1,97,0,"spammer"
226,1942,1878,0,0,8308,0,0,0,0,1,31,0,"spammer"
1504,380,406,2279,6,87566,0,0,1,0,2,57,3,"spammer"
725,144,391,30,0,654,202,0,3,1,1,118,1,"spammer"
337,53,53,102,0,282,0,0,2,0,1,77,0,"spammer"
1155,379591,142081,3549,1656,165524,0,0,0,0,1,112,2,"spammer"
1256,254,287,2225,2,27192,0,0,1,1,1,76,0,"spammer"
431,8,145,3,0,47,0,0,2,0,1,74,0,"spammer"
607,614,415,65,0,24346,0,0,1,3,1,97,6,"spammer"
1518,12136,12099,9,6,962,0,0,1,0,2,57,3,"spammer"
944,8,8,2,0,38,0,0,0,0,1,99,0,"spammer"
0,0,0,0,0,3,0,0,0,1,1,17,0,"spammer"
348,791,179,12405,6,16796,0,0,1,0,1,55,6,"spammer"
1592,133,98,87,1,3202,1,0,1,2,1,117,0,"spammer"
962,0,0,0,0,44,0,0,0,0,1,56,4,"spammer"
504,1474,1471,1839,1,24408,1,0,1,2,1,103,0,"spammer"
0,0,0,0,0,1,0,0,0,1,1,11,0,"spammer"
822,181,141,0,0,1702,0,0,0,0,1,32,0,"spammer"
197,241,298,29,0,895,0,0,0,0,1,77,5,"spammer"
1495,77,2003,1,0,282,0,0,0,0,1,52,0,"spammer"
818,556,431,687,0,18203,0,0,1,1,1,64,1,"spammer"
515,260,127,0,0,1466,0,0,0,0,1,61,0,"spammer"
97,5019,4921,55,2,9006,0,0,2,0,1,99,2,"spammer"
405,86,59,39,0,133,0,0,0,0,1,44,2,"spammer"
303,25,0,0,0,9525,0,0,0,0,1,16,0,"spammer"
325,4914,3633,0,5,21576,0,0,2,0,1,57,0,"spammer"
706,786,692,437,0,16958,0,0,1,1,1,79,0,"spammer"
1,1403,868,7,0,101,0,0,0,0,1,73,0,"spammer"
6,529,2005,116,0,206,183,0,2,1,1,118,0,"spammer"
557,544,369,341,0,26122,1,0,1,2,1,118,3,"spammer"
289,617,619,31,0,1234,471,0,3,1,1,118,1,"spammer"
105,98,81,0,0,12263,0,0,1,0,1,27,0,"spammer"
1799,6,10,0,0,80,0,0,0,0,1,25,0,"spammer"
150,0,11,0,0,39,0,0,0,0,1,25,0,"spammer"
4,1,2,0,0,4,48247,0,0,1,1,106,0,"spammer"
686,0,55,0,0,14,0,0,0,0,1,69,4,"spammer"
0,0,0,0,0,2,0,0,0,1,1,15,0,"spammer"
239,1153,54,1308,0,3137,0,0,0,0,1,99,6,"spammer"
218,527,77,32,0,37954,0,0,1,0,1,105,32,"spammer"
170,0,6,0,0,32,0,0,0,0,1,22,1,"spammer"
240,116,70,0,0,48446,0,0,0,0,1,46,0,"spammer"
1,322,252,17,0,43,384,0,3,1,1,118,1,"spammer"
1535,21,3,0,0,27,0,0,0,0,1,57,0,"spammer"
459,8,188,4,0,17,0,0,0,0,1,22,0,"spammer"
171,2484,1645,66,5,19296,0,0,1,0,1,87,1,"spammer"
1422,608,1387,299,19,2149,0,0,0,0,1,60,0,"spammer"
154,0,0,0,0,88,0,0,0,0,1,37,0,"spammer"
1712,13,69,0,0,286,0,0,0,0,1,41,0,"spammer"
510,5605,358,268,4,11138,0,0,1,0,1,112,6,"spammer"
836,279,289,118,0,1295,0,0,1,0,1,55,6,"spammer"
811,0,6,0,0,77,0,0,1,0,1,31,0,"spammer"
397,47,68,37,0,470,0,0,2,0,1,78,0,"spammer"
647,254,120,70,0,818,0,0,2,0,1,77,0,"spammer"
1149,433,217,26,4,9175,0,0,1,0,1,44,7,"spammer"
999,1242,1992,2,1,19040,0,0,0,0,1,92,0,"spammer"
624,0,67,0,0,431,0,0,0,0,1,41,0,"spammer"
352,85,0,0,0,8263,0,0,3,1,1,105,0,"spammer"
394,0,0,0,0,19,0,0,0,0,1,44,0,"spammer"
256,494,805,1007,0,12422,0,0,1,1,1,84,2,"spammer"
955,40,2001,1,0,354,0,0,0,1,1,50,4,"spammer"
810,31,51,12,0,110,0,0,0,0,1,24,0,"spammer"
927,409,600,958,6,11784,1,0,1,2,1,92,0,"spammer"
1787,1,17,1,0,78,0,0,0,0,1,25,0,"spammer"
264,1,4,1,0,24,0,0,0,0,1,42,1,"spammer"
581,0,9,0,0,26,0,0,0,0,1,45,3,"spammer"
882,0,0,0,0,20,0,0,0,0,1,41,4,"spammer"
162,1139,76,31,0,5302,0,0,0,0,2,87,10,"spammer"
299,574,514,10,0,6934,0,0,1,0,1,56,3,"spammer"
212,1542,995,0,0,27027,1,0,1,3,1,68,0,"spammer"
680,0,0,0,0,6,0,0,0,0,1,41,0,"spammer"
1385,2,442,0,0,16,0,0,0,0,1,19,1,"spammer"
161,1230,963,40,3,43461,0,0,1,0,1,95,15,"spammer"
0,0,45,0,0,2,0,0,0,0,1,23,0,"spammer"
174,176,179,131,0,23036,0,0,1,0,1,55,6,"spammer"
892,22606,23250,3028,112,26321,0,0,1,0,1,68,6,"spammer"
691,1,6,0,0,60,0,0,0,0,1,40,0,"spammer"
552,178,93,286,0,515,0,0,0,0,1,59,3,"spammer"
716,8,9,0,0,13,0,0,0,0,1,28,1,"spammer"
218,527,77,32,0,38164,0,0,2,0,1,68,0,"spammer"
305,271,106,51,1,5703,0,0,1,1,1,75,0,"spammer"
204,446,420,615,4,16895,0,0,2,0,1,63,2,"spammer"
92,135,2002,75,2,1323,1910,0,0,1,1,113,4,"spammer"
2117,788,1986,45,8,41307,0,0,1,0,1,59,0,"spammer"
402,3,8,1,0,162,0,0,0,0,1,43,2,"spammer"
1109,18,22,25,2,325,0,0,0,0,1,38,0,"spammer"
691,166,1999,14,1,2777,0,0,5,0,1,113,0,"spammer"
66,1,10,0,0,27046,0,0,1,0,1,42,0,"spammer"
383,173,400,939,0,1865,0,0,1,1,1,99,2,"spammer"
666,353,173,89,0,16043,0,0,1,0,1,55,6,"spammer"
790,0,1,0,0,33,0,0,0,0,1,26,0,"spammer"
0,0,0,0,0,2,0,0,0,1,1,12,0,"spammer"
0,0,0,0,0,3,0,0,0,1,1,16,0,"spammer"
692,0,0,0,0,23,0,0,0,0,1,28,0,"spammer"
19,4,5,744,0,2359,318,0,0,1,1,54,2,"spammer"
154,467,444,19,0,1765,48570,0,0,1,1,106,0,"spammer"
2229,3,199,0,0,90,0,0,0,0,1,31,0,"spammer"
907,4,0,0,0,46,0,0,0,0,1,67,4,"spammer"
213,74,866,33,0,551,52,0,0,1,1,113,4,"spammer"
473,0,6,0,0,56,0,0,0,0,1,53,2,"spammer"
779,4,47,2,0,290,0,0,0,1,1,55,0,"spammer"
1398,498,1042,5800,6,20538,0,0,1,1,1,92,0,"spammer"
335,0,5,0,0,25,0,0,0,0,1,25,0,"spammer"
304,24,1,0,0,10709,0,0,0,0,1,56,0,"spammer"
5,286,768,63,0,157,331,0,3,1,1,118,1,"spammer"
598,136,137,0,0,351,0,0,0,0,1,40,1,"spammer"
1040,2,596,1,0,35,0,0,0,0,1,27,0,"spammer"
171,1474,905,422,5,7291,0,0,1,0,1,79,6,"spammer"
434,1026,604,2889,0,15942,2,0,1,6,1,106,5,"spammer"
354,419,112,36,0,18358,0,0,1,0,1,56,0,"spammer"
1055,5188,1522,0,119,52520,0,0,1,0,1,111,0,"spammer"
1017,232,179,62,0,3053,0,0,1,5,1,87,5,"spammer"
0,0,42,0,0,2,0,0,0,0,1,23,0,"spammer"
625,756,502,0,0,39967,0,0,1,0,1,56,3,"spammer"
75,2,10,0,0,81,0,0,0,0,1,44,0,"spammer"
0,0,0,0,0,5,0,0,0,1,1,13,1,"spammer"
0,0,0,0,0,3,0,0,0,1,1,17,0,"spammer"
20,0,5,0,0,18,0,0,2,0,1,66,0,"spammer"
21,1,6,0,0,24,62,0,0,1,1,98,0,"spammer"
206,21,23,41,0,260,0,0,0,0,1,50,0,"spammer"
830,321,1932,5,0,370,0,0,2,0,1,78,0,"spammer"
865,17,9,0,0,1036,0,0,0,0,1,23,0,"spammer"
0,0,49,0,0,2,0,0,0,0,1,15,1,"spammer"
740,1,250,0,0,29,0,0,0,0,1,40,0,"spammer"
274,5870,1313,31,0,1158,0,0,1,0,1,39,4,"spammer"
0,0,41,0,0,2,0,0,0,0,1,18,0,"spammer"
61,2,13,0,0,93,0,0,0,0,1,37,0,"spammer"
0,0,0,0,0,1,0,0,0,1,1,17,2,"spammer"
16,144,281,45,0,585,0,0,2,0,1,68,0,"spammer"
1022,491,397,847,1,18951,0,0,1,0,1,55,6,"spammer"
0,0,0,0,0,1,0,0,0,1,1,6,0,"spammer"
413,1320,187,58,0,227,0,0,0,0,1,93,0,"spammer"
378,10612,11675,5518,32,5369,9,0,0,3,2,96,0,"spammer"
750,0,2,0,0,40,0,0,0,0,1,16,0,"spammer"
610,245,193,130,0,2725,0,0,1,0,1,55,6,"spammer"
476,0,15,0,0,80,0,0,1,0,1,23,0,"spammer"
262,208,1597,68,0,2139,2252,0,0,1,1,113,4,"spammer"
808,1,4,0,0,94,0,0,0,0,1,50,1,"spammer"
508,5,2003,0,0,74,0,0,0,0,1,46,1,"spammer"
933,0,0,0,0,32,0,0,0,0,1,45,0,"spammer"
946,767,574,1399,2,24265,0,0,1,5,1,97,2,"spammer"
121,31,35,0,1,2819,18,0,0,1,1,66,0,"spammer"
242,977,1159,38,2,703,677,0,3,1,1,118,1,"spammer"
297,329,315,322,0,6465,0,0,1,1,1,81,2,"spammer"
1403,256,221,202,4,49356,1,0,1,2,1,93,0,"spammer"
26,2,27,0,0,50,1,0,0,1,1,42,0,"spammer"
214,179,149,364,0,7937,0,0,0,0,1,82,5,"spammer"
635,7,2002,0,0,92,0,0,0,0,1,43,0,"spammer"
283,1839,1775,1487,0,2003,0,0,2,0,1,74,0,"spammer"
1447,455,348,1033,9,37399,0,0,1,0,1,55,6,"spammer"
13,540,547,10,0,1034,0,0,2,0,1,97,2,"spammer"
105,259,173,3219,0,7611,0,0,1,1,1,102,2,"spammer"
0,0,0,0,0,4,0,0,0,1,1,10,0,"spammer"
175,3,10,74,0,16,0,0,0,0,1,53,0,"spammer"
93,394,112,7,0,2632,3,0,1,1,1,118,1,"spammer"
1038,354,340,0,2,12743,0,0,1,0,1,55,6,"spammer"
251,0,11,0,0,18,0,0,0,0,1,32,0,"spammer"
589,558,536,362,0,305,6797,0,0,1,1,98,0,"spammer"
1028,18,35,0,0,153,0,0,0,0,1,30,0,"spammer"
913,795,1009,139,0,23111,0,0,1,0,1,55,6,"spammer"
919,357,1294,2,3,2112,0,0,0,0,1,34,0,"spammer"
294,0,0,0,0,35,0,0,0,0,1,49,0,"spammer"
110,0,7,0,0,14,0,0,0,0,1,37,3,"spammer"
740,1,250,0,0,28,0,0,0,0,1,38,1,"spammer"
1144,2628,343,205,4,38561,0,0,1,0,1,57,4,"spammer"
171,129,95,63,0,793,0,0,0,0,1,60,4,"spammer"
296,1,11,0,0,80,0,0,0,0,1,25,0,"spammer"
22,0,6,0,0,26,27,0,0,1,1,74,0,"spammer"
1304,0,8,0,0,42,0,0,0,0,1,26,0,"spammer"
304,96,0,0,0,81795,0,0,0,0,1,94,0,"spammer"
282,1833,1767,1481,0,2006,0,0,2,0,1,68,0,"spammer"
713,641,555,1344,0,6302,455,0,2,1,1,118,0,"spammer"
205,2,57,0,0,15,0,0,2,0,1,77,0,"spammer"
590,0,12,0,0,16,0,0,0,0,1,37,0,"spammer"
500,252,197,357,1,15108,0,0,1,0,1,55,6,"spammer"
611,0,0,0,0,53,0,0,0,0,1,39,2,"spammer"
1105,137,1916,59,0,1378,2253,0,0,1,1,113,4,"spammer"
765,789,247,843,1,68879,1,0,1,2,1,106,2,"spammer"
1712,6,3,1,0,76,0,0,0,0,1,28,0,"spammer"
11,57,74,11,0,206,1,0,1,2,1,109,5,"spammer"
